"art_id","r_X","r_rating","review","pID","r_cond","r_word_cnt","r_funct","r_pronoun","r_ppron","r_i","r_we","r_you","r_shehe","r_they","r_ipron","r_article","r_verb","r_auxverb","r_past","r_present","r_future","r_adverb","r_preps","r_conj","r_negate","r_quant","r_number","r_swear","r_social","r_family","r_friend","r_humans","r_affect","r_posemo","r_negemo","r_anx","r_anger","r_sad","r_cogmech","r_insight","r_cause","r_discrep","r_tentat","r_certain","r_inhib","r_incl","r_excl","r_percept","r_see","r_hear","r_feel","r_bio","r_body","r_health","r_sexual","r_ingest","r_relativ","r_motion","r_space","r_time","r_work","r_achieve","r_leisure","r_home","r_money","r_relig","r_death","r_assent","r_nonfl","r_filler","d_headline","d_norm","d_abstract","d_word_cnt","d_funct","d_pronoun","d_ppron","d_i","d_we","d_you","d_shehe","d_they","d_ipron","d_article","d_verb","d_auxverb","d_past","d_present","d_future","d_adverb","d_preps","d_conj","d_negate","d_quant","d_number","d_swear","d_social","d_family","d_friend","d_humans","d_affect","d_posemo","d_negemo","d_anx","d_anger","d_sad","d_cogmech","d_insight","d_cause","d_discrep","d_tentat","d_certain","d_inhib","d_incl","d_excl","d_percept","d_see","d_hear","d_feel","d_bio","d_body","d_health","d_sexual","d_ingest","d_relativ","d_motion","d_space","d_time","d_work","d_achieve","d_leisure","d_home","d_money","d_relig","d_death","d_assent","d_nonfl","d_filler"
560,NA,4,"okay.                                                                     




















  
 
 
 
","DP248","FACEBOOK",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"What You Think You Know (but Don't) About Wise Eating","What You Think You Know (but Don't) About Wise Eating Joe Schwarcz, a scientist at McGill University, sets the record straight on a host of widely circulated nutritional falsehoods.","Joe Schwarcz, a scientist at McGill University, sets the record straight on a host of widely circulated nutritional falsehoods.",30,36.67,10,6.67,0,0,6.67,0,0,3.33,10,6.67,0,0,6.67,0,3.33,13.33,3.33,0,0,0,0,6.67,0,0,0,3.33,3.33,0,0,0,0,10,6.67,0,0,0,0,0,0,3.33,0,0,0,0,6.67,0,3.33,0,3.33,13.33,0,13.33,0,6.67,0,0,0,0,0,0,0,0,0
566,NA,2,"It's true, it's the little things that count. It's so easy to not stick to anything, but every step matters!","DP701","FACEBOOK",23,56.52,26.09,0,0,0,0,0,0,26.09,4.35,0,0,0,0,0,4.35,8.7,8.7,4.35,4.35,0,0,0,0,0,0,8.7,8.7,0,0,0,0,26.09,0,0,0,4.35,8.7,0,0,8.7,0,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,0,0,4.35,0,0,0,0,0,0,0,"Good and Bad, the Little Things Add Up in Fitness","Good and Bad, the Little Things Add Up in Fitness Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.","Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.",31,51.61,9.68,0,0,0,0,0,0,9.68,6.45,3.23,3.23,3.23,0,0,3.23,16.13,6.45,0,6.45,0,0,0,0,0,0,12.9,6.45,6.45,0,3.23,0,32.26,3.23,3.23,0,6.45,3.23,0,19.35,0,0,0,0,0,3.23,0,3.23,0,0,19.35,0,19.35,0,3.23,6.45,6.45,0,0,0,0,0,0,0
566,NA,1,"2012 was a weird year but I guess this still holds true.  Little things count, friends.  Don't just blindly run through life!","DP251","FACEBOOK",23,39.13,13.04,4.35,4.35,0,0,0,0,8.7,4.35,8.7,4.35,4.35,4.35,0,8.7,4.35,4.35,0,0,0,0,4.35,0,4.35,0,13.04,8.7,4.35,0,0,0,21.74,0,0,0,4.35,4.35,4.35,0,8.7,4.35,4.35,0,0,8.7,0,8.7,0,0,17.39,4.35,4.35,8.7,0,0,0,0,0,0,0,0,0,0,"Good and Bad, the Little Things Add Up in Fitness","Good and Bad, the Little Things Add Up in Fitness Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.","Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.",31,51.61,9.68,0,0,0,0,0,0,9.68,6.45,3.23,3.23,3.23,0,0,3.23,16.13,6.45,0,6.45,0,0,0,0,0,0,12.9,6.45,6.45,0,3.23,0,32.26,3.23,3.23,0,6.45,3.23,0,19.35,0,0,0,0,0,3.23,0,3.23,0,0,19.35,0,19.35,0,3.23,6.45,6.45,0,0,0,0,0,0,0
566,NA,2,"This makes sense. I always hear of exercise tips telling me to ""do squats while waiting in line"" and such.","DP77","FACEBOOK",20,50,15,10,10,0,0,0,0,5,0,15,5,0,15,0,5,15,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,25,5,5,0,0,5,5,5,0,5,0,5,0,5,0,5,0,0,15,0,5,10,0,0,5,0,0,0,0,0,0,0,"Good and Bad, the Little Things Add Up in Fitness","Good and Bad, the Little Things Add Up in Fitness Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.","Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.",31,51.61,9.68,0,0,0,0,0,0,9.68,6.45,3.23,3.23,3.23,0,0,3.23,16.13,6.45,0,6.45,0,0,0,0,0,0,12.9,6.45,6.45,0,3.23,0,32.26,3.23,3.23,0,6.45,3.23,0,19.35,0,0,0,0,0,3.23,0,3.23,0,0,19.35,0,19.35,0,3.23,6.45,6.45,0,0,0,0,0,0,0
566,NA,4,"Hey just thought you would like to read this article. It focuses on how all the little things add up in keeping healthy. ","DP186","FRIEND",23,56.52,17.39,4.35,0,0,4.35,0,0,13.04,4.35,8.7,4.35,4.35,0,4.35,8.7,17.39,4.35,0,4.35,0,0,8.7,0,0,0,0,0,0,0,0,0,30.43,4.35,4.35,4.35,0,4.35,4.35,4.35,4.35,0,0,0,0,4.35,0,4.35,0,0,17.39,0,17.39,0,4.35,0,4.35,0,0,0,0,0,0,0,"Good and Bad, the Little Things Add Up in Fitness","Good and Bad, the Little Things Add Up in Fitness Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.","Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.",31,51.61,9.68,0,0,0,0,0,0,9.68,6.45,3.23,3.23,3.23,0,0,3.23,16.13,6.45,0,6.45,0,0,0,0,0,0,12.9,6.45,6.45,0,3.23,0,32.26,3.23,3.23,0,6.45,3.23,0,19.35,0,0,0,0,0,3.23,0,3.23,0,0,19.35,0,19.35,0,3.23,6.45,6.45,0,0,0,0,0,0,0
566,NA,1,"Good life advice overall. Look at the trees, not just the forest! Every drink, every step...it counts!","DP414","FACEBOOK",18,44.44,5.56,0,0,0,0,0,0,5.56,11.11,5.56,0,0,5.56,0,5.56,5.56,0,5.56,11.11,0,0,5.56,0,0,0,5.56,5.56,0,0,0,0,27.78,0,0,0,5.56,11.11,0,0,11.11,5.56,5.56,0,0,11.11,0,5.56,0,5.56,11.11,5.56,5.56,0,0,0,5.56,0,0,0,0,0,0,0,"Good and Bad, the Little Things Add Up in Fitness","Good and Bad, the Little Things Add Up in Fitness Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.","Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.",31,51.61,9.68,0,0,0,0,0,0,9.68,6.45,3.23,3.23,3.23,0,0,3.23,16.13,6.45,0,6.45,0,0,0,0,0,0,12.9,6.45,6.45,0,3.23,0,32.26,3.23,3.23,0,6.45,3.23,0,19.35,0,0,0,0,0,3.23,0,3.23,0,0,19.35,0,19.35,0,3.23,6.45,6.45,0,0,0,0,0,0,0
566,NA,2,"Just a bit of motivation when you don't see the pounds coming off as quick as you'd like. Every little bit helps, right?","DP78","FRIEND",25,48,8,8,0,0,8,0,0,0,8,8,0,0,8,0,12,16,12,0,12,0,0,12,0,0,0,4,4,0,0,0,0,12,4,4,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,24,4,12,8,4,4,0,0,0,0,0,0,0,0,"Good and Bad, the Little Things Add Up in Fitness","Good and Bad, the Little Things Add Up in Fitness Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.","Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.",31,51.61,9.68,0,0,0,0,0,0,9.68,6.45,3.23,3.23,3.23,0,0,3.23,16.13,6.45,0,6.45,0,0,0,0,0,0,12.9,6.45,6.45,0,3.23,0,32.26,3.23,3.23,0,6.45,3.23,0,19.35,0,0,0,0,0,3.23,0,3.23,0,0,19.35,0,19.35,0,3.23,6.45,6.45,0,0,0,0,0,0,0
566,NA,2,"So baby steps really do matter. Its very encouraging and validating to know that the little changes you make will add up in the long run.","DP113","FRIEND",26,53.85,11.54,3.85,0,0,3.85,0,0,7.69,7.69,15.38,7.69,0,11.54,3.85,11.54,11.54,7.69,0,0,0,0,11.54,0,0,3.85,3.85,3.85,0,0,0,0,26.92,3.85,7.69,0,0,0,0,7.69,3.85,0,0,0,0,0,0,0,0,0,26.92,11.54,11.54,3.85,0,0,0,0,0,0,0,0,0,0,"Good and Bad, the Little Things Add Up in Fitness","Good and Bad, the Little Things Add Up in Fitness Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.","Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.",31,51.61,9.68,0,0,0,0,0,0,9.68,6.45,3.23,3.23,3.23,0,0,3.23,16.13,6.45,0,6.45,0,0,0,0,0,0,12.9,6.45,6.45,0,3.23,0,32.26,3.23,3.23,0,6.45,3.23,0,19.35,0,0,0,0,0,3.23,0,3.23,0,0,19.35,0,19.35,0,3.23,6.45,6.45,0,0,0,0,0,0,0
566,NA,5,"Doesn't the title of this article remind you of that guest talk we had from the guy who wrote the tipping point?","DP573","FRIEND",23,52.17,21.74,8.7,0,4.35,4.35,0,0,13.04,13.04,8.7,4.35,8.7,0,0,0,13.04,0,0,0,0,0,30.43,0,4.35,4.35,0,0,0,0,0,0,8.7,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,4.35,0,4.35,0,0,0,0,0,0,0,0,0,0,0,"Good and Bad, the Little Things Add Up in Fitness","Good and Bad, the Little Things Add Up in Fitness Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.","Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.",31,51.61,9.68,0,0,0,0,0,0,9.68,6.45,3.23,3.23,3.23,0,0,3.23,16.13,6.45,0,6.45,0,0,0,0,0,0,12.9,6.45,6.45,0,3.23,0,32.26,3.23,3.23,0,6.45,3.23,0,19.35,0,0,0,0,0,3.23,0,3.23,0,0,19.35,0,19.35,0,3.23,6.45,6.45,0,0,0,0,0,0,0
566,NA,1,"Every little thing you do is good for you! It's never too late to start exercising and eating healthy!","DP111","FACEBOOK",20,60,20,10,0,0,10,0,0,10,0,15,10,0,15,0,5,10,5,5,5,0,0,10,0,0,0,5,5,0,0,0,0,15,0,0,0,0,10,0,5,0,0,0,0,0,15,0,10,0,5,20,0,5,15,0,0,5,0,0,0,0,0,0,0,"Good and Bad, the Little Things Add Up in Fitness","Good and Bad, the Little Things Add Up in Fitness Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.","Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.",31,51.61,9.68,0,0,0,0,0,0,9.68,6.45,3.23,3.23,3.23,0,0,3.23,16.13,6.45,0,6.45,0,0,0,0,0,0,12.9,6.45,6.45,0,3.23,0,32.26,3.23,3.23,0,6.45,3.23,0,19.35,0,0,0,0,0,3.23,0,3.23,0,0,19.35,0,19.35,0,3.23,6.45,6.45,0,0,0,0,0,0,0
566,NA,1,"I should probably send this to my boss so we can get standing desks. All about the little things, right?","DP386","FRIEND",20,65,25,15,10,5,0,0,0,10,5,15,10,0,10,5,15,10,5,0,5,0,0,10,0,0,0,0,0,0,0,0,0,25,0,5,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,15,5,10,0,10,0,0,0,0,0,0,0,0,0,"Good and Bad, the Little Things Add Up in Fitness","Good and Bad, the Little Things Add Up in Fitness Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.","Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.",31,51.61,9.68,0,0,0,0,0,0,9.68,6.45,3.23,3.23,3.23,0,0,3.23,16.13,6.45,0,6.45,0,0,0,0,0,0,12.9,6.45,6.45,0,3.23,0,32.26,3.23,3.23,0,6.45,3.23,0,19.35,0,0,0,0,0,3.23,0,3.23,0,0,19.35,0,19.35,0,3.23,6.45,6.45,0,0,0,0,0,0,0
566,NA,2,"It is a pretty powerful message that little things can add up. Maybe, if you work a 9-5 where you can't find time to work out, doing little things can help you stay in shape.","DP157","FACEBOOK",37,56.76,18.92,8.11,0,0,8.11,0,0,10.81,5.41,13.51,13.51,0,10.81,0,5.41,10.81,2.7,0,0,0,0,13.51,0,0,0,2.7,2.7,0,0,0,0,16.22,2.7,0,2.7,8.11,0,0,5.41,2.7,0,0,0,0,0,0,0,0,0,24.32,0,18.92,2.7,5.41,8.11,0,0,0,0,0,0,0,0,"Good and Bad, the Little Things Add Up in Fitness","Good and Bad, the Little Things Add Up in Fitness Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.","Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.",31,51.61,9.68,0,0,0,0,0,0,9.68,6.45,3.23,3.23,3.23,0,0,3.23,16.13,6.45,0,6.45,0,0,0,0,0,0,12.9,6.45,6.45,0,3.23,0,32.26,3.23,3.23,0,6.45,3.23,0,19.35,0,0,0,0,0,3.23,0,3.23,0,0,19.35,0,19.35,0,3.23,6.45,6.45,0,0,0,0,0,0,0
566,NA,3,"""Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects."" I'm not sure what that means....","DP122","FACEBOOK",28,53.57,17.86,3.57,3.57,0,0,0,0,14.29,3.57,7.14,3.57,3.57,3.57,0,3.57,10.71,3.57,3.57,7.14,0,0,0,0,0,0,10.71,7.14,3.57,0,3.57,0,39.29,7.14,3.57,0,7.14,7.14,0,14.29,3.57,0,0,0,0,3.57,0,3.57,0,0,10.71,0,10.71,0,3.57,7.14,3.57,0,0,0,0,0,0,0,"Good and Bad, the Little Things Add Up in Fitness","Good and Bad, the Little Things Add Up in Fitness Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.","Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.",31,51.61,9.68,0,0,0,0,0,0,9.68,6.45,3.23,3.23,3.23,0,0,3.23,16.13,6.45,0,6.45,0,0,0,0,0,0,12.9,6.45,6.45,0,3.23,0,32.26,3.23,3.23,0,6.45,3.23,0,19.35,0,0,0,0,0,3.23,0,3.23,0,0,19.35,0,19.35,0,3.23,6.45,6.45,0,0,0,0,0,0,0
566,NA,3,"It's the little things that count - switching from whole to skim milk, drinking black coffee instead of a latte, water rather than juice!","DP426","FACEBOOK",24,50,12.5,0,0,0,0,0,0,12.5,8.33,0,0,0,0,0,8.33,16.67,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,4.17,0,0,0,0,4.17,4.17,4.17,0,0,16.67,0,0,0,16.67,4.17,0,4.17,0,0,0,8.33,0,0,0,0,0,0,0,"Good and Bad, the Little Things Add Up in Fitness","Good and Bad, the Little Things Add Up in Fitness Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.","Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.",31,51.61,9.68,0,0,0,0,0,0,9.68,6.45,3.23,3.23,3.23,0,0,3.23,16.13,6.45,0,6.45,0,0,0,0,0,0,12.9,6.45,6.45,0,3.23,0,32.26,3.23,3.23,0,6.45,3.23,0,19.35,0,0,0,0,0,3.23,0,3.23,0,0,19.35,0,19.35,0,3.23,6.45,6.45,0,0,0,0,0,0,0
566,NA,2,"this was interesting to read. maybe you should too

















































","DP248","FRIEND",9,77.78,22.22,11.11,0,0,11.11,0,0,11.11,0,22.22,22.22,11.11,0,11.11,22.22,11.11,0,0,0,0,0,11.11,0,0,0,11.11,11.11,0,0,0,0,22.22,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,"Good and Bad, the Little Things Add Up in Fitness","Good and Bad, the Little Things Add Up in Fitness Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.","Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.",31,51.61,9.68,0,0,0,0,0,0,9.68,6.45,3.23,3.23,3.23,0,0,3.23,16.13,6.45,0,6.45,0,0,0,0,0,0,12.9,6.45,6.45,0,3.23,0,32.26,3.23,3.23,0,6.45,3.23,0,19.35,0,0,0,0,0,3.23,0,3.23,0,0,19.35,0,19.35,0,3.23,6.45,6.45,0,0,0,0,0,0,0
566,NA,4,"Seems like those tiny and tedious workouts might be more helpful than you think.  Please read this article I found which seems to provide a lot of healthy information.","DP357","FRIEND",29,48.28,17.24,6.9,3.45,0,3.45,0,0,10.34,3.45,20.69,6.9,3.45,10.34,3.45,0,10.34,3.45,0,6.9,0,0,10.34,0,0,0,6.9,6.9,0,0,0,0,27.59,17.24,0,0,13.79,0,0,3.45,0,0,0,0,0,3.45,0,3.45,0,0,3.45,0,3.45,0,3.45,0,6.9,0,0,0,0,0,0,0,"Good and Bad, the Little Things Add Up in Fitness","Good and Bad, the Little Things Add Up in Fitness Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.","Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.",31,51.61,9.68,0,0,0,0,0,0,9.68,6.45,3.23,3.23,3.23,0,0,3.23,16.13,6.45,0,6.45,0,0,0,0,0,0,12.9,6.45,6.45,0,3.23,0,32.26,3.23,3.23,0,6.45,3.23,0,19.35,0,0,0,0,0,3.23,0,3.23,0,0,19.35,0,19.35,0,3.23,6.45,6.45,0,0,0,0,0,0,0
566,NA,4,"It's the little things. No, seriously. It helps to know that some of my mindless habits actually help/hurt my fitness cause.","DP509","FACEBOOK",23,56.52,26.09,8.7,8.7,0,0,0,0,17.39,4.35,8.7,0,0,8.7,0,8.7,8.7,0,4.35,4.35,0,0,8.7,0,0,0,13.04,4.35,8.7,0,0,4.35,13.04,4.35,4.35,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,4.35,0,0,0,4.35,0,0,0,0,0,0,0,"Good and Bad, the Little Things Add Up in Fitness","Good and Bad, the Little Things Add Up in Fitness Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.","Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.",31,51.61,9.68,0,0,0,0,0,0,9.68,6.45,3.23,3.23,3.23,0,0,3.23,16.13,6.45,0,6.45,0,0,0,0,0,0,12.9,6.45,6.45,0,3.23,0,32.26,3.23,3.23,0,6.45,3.23,0,19.35,0,0,0,0,0,3.23,0,3.23,0,0,19.35,0,19.35,0,3.23,6.45,6.45,0,0,0,0,0,0,0
566,NA,2,"It's good to hear that little things add up, especially when you don't have time to do big things!    ","DP398","FRIEND",21,57.14,23.81,4.76,0,0,4.76,0,0,19.05,0,14.29,9.52,0,14.29,0,9.52,14.29,4.76,0,0,0,0,9.52,0,0,0,4.76,4.76,0,0,0,0,4.76,0,0,0,0,0,0,4.76,0,4.76,0,4.76,0,0,0,0,0,0,23.81,0,14.29,9.52,0,0,0,0,0,0,0,0,0,0,"Good and Bad, the Little Things Add Up in Fitness","Good and Bad, the Little Things Add Up in Fitness Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.","Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.",31,51.61,9.68,0,0,0,0,0,0,9.68,6.45,3.23,3.23,3.23,0,0,3.23,16.13,6.45,0,6.45,0,0,0,0,0,0,12.9,6.45,6.45,0,3.23,0,32.26,3.23,3.23,0,6.45,3.23,0,19.35,0,0,0,0,0,3.23,0,3.23,0,0,19.35,0,19.35,0,3.23,6.45,6.45,0,0,0,0,0,0,0
566,NA,1,"Hey facebook friends, check out this interesting article about fitness! The little things really do count!","DP638","FACEBOOK",16,43.75,12.5,0,0,0,0,0,0,12.5,6.25,6.25,6.25,0,6.25,0,12.5,12.5,0,0,0,0,0,12.5,0,6.25,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,6.25,0,6.25,0,0,0,0,0,"Good and Bad, the Little Things Add Up in Fitness","Good and Bad, the Little Things Add Up in Fitness Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.","Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.",31,51.61,9.68,0,0,0,0,0,0,9.68,6.45,3.23,3.23,3.23,0,0,3.23,16.13,6.45,0,6.45,0,0,0,0,0,0,12.9,6.45,6.45,0,3.23,0,32.26,3.23,3.23,0,6.45,3.23,0,19.35,0,0,0,0,0,3.23,0,3.23,0,0,19.35,0,19.35,0,3.23,6.45,6.45,0,0,0,0,0,0,0
566,NA,4,"If you're concerned about your own health and fitness, you should read this article! It's super insightful and makes you wanna become more fit","DP420","FACEBOOK",26,57.69,23.08,15.38,0,0,15.38,0,0,7.69,0,11.54,7.69,0,7.69,3.85,3.85,7.69,11.54,0,7.69,0,0,15.38,0,0,0,7.69,3.85,0,0,0,0,30.77,7.69,3.85,11.54,3.85,0,0,7.69,3.85,0,0,0,0,3.85,0,3.85,0,0,3.85,0,3.85,0,3.85,3.85,7.69,0,0,0,0,0,0,0,"Good and Bad, the Little Things Add Up in Fitness","Good and Bad, the Little Things Add Up in Fitness Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.","Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.",31,51.61,9.68,0,0,0,0,0,0,9.68,6.45,3.23,3.23,3.23,0,0,3.23,16.13,6.45,0,6.45,0,0,0,0,0,0,12.9,6.45,6.45,0,3.23,0,32.26,3.23,3.23,0,6.45,3.23,0,19.35,0,0,0,0,0,3.23,0,3.23,0,0,19.35,0,19.35,0,3.23,6.45,6.45,0,0,0,0,0,0,0
566,NA,3,"I think this philosophy can be applied to anything. If we focus to much on the destination than the journey, we are bound for disappointment. ","DP34","FRIEND",25,68,20,12,4,8,0,0,0,8,8,16,12,0,12,0,0,20,4,0,4,0,0,8,0,0,0,4,0,4,0,0,4,24,4,0,4,8,0,4,8,4,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,"Good and Bad, the Little Things Add Up in Fitness","Good and Bad, the Little Things Add Up in Fitness Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.","Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.",31,51.61,9.68,0,0,0,0,0,0,9.68,6.45,3.23,3.23,3.23,0,0,3.23,16.13,6.45,0,6.45,0,0,0,0,0,0,12.9,6.45,6.45,0,3.23,0,32.26,3.23,3.23,0,6.45,3.23,0,19.35,0,0,0,0,0,3.23,0,3.23,0,0,19.35,0,19.35,0,3.23,6.45,6.45,0,0,0,0,0,0,0
566,NA,4,"This is encouraging! It's so much easier to work on with little exercises and workouts than huge ones. ","DP350","FACEBOOK",19,57.89,10.53,0,0,0,0,0,0,10.53,0,5.26,5.26,0,5.26,0,5.26,21.05,10.53,0,10.53,0,0,5.26,0,0,0,10.53,10.53,0,0,0,0,10.53,0,0,0,0,0,0,10.53,0,0,0,0,0,5.26,0,5.26,0,0,15.79,0,15.79,0,5.26,5.26,10.53,0,0,0,0,0,0,0,"Good and Bad, the Little Things Add Up in Fitness","Good and Bad, the Little Things Add Up in Fitness Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.","Perhaps the most dominant exercise-science theme of 2012 was that little things add up, with both positive and pernicious effects.",31,51.61,9.68,0,0,0,0,0,0,9.68,6.45,3.23,3.23,3.23,0,0,3.23,16.13,6.45,0,6.45,0,0,0,0,0,0,12.9,6.45,6.45,0,3.23,0,32.26,3.23,3.23,0,6.45,3.23,0,19.35,0,0,0,0,0,3.23,0,3.23,0,0,19.35,0,19.35,0,3.23,6.45,6.45,0,0,0,0,0,0,0
582,NA,4,"Really? But does it or what?  Also would this mean I wouldn't have to brush my teeth?  If so I am in.","DP251","FACEBOOK",23,78.26,26.09,13.04,13.04,0,0,0,0,13.04,0,21.74,17.39,0,17.39,4.35,13.04,8.7,21.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.09,4.35,0,8.7,8.7,0,0,0,17.39,4.35,0,0,4.35,4.35,4.35,0,0,0,4.35,0,4.35,0,0,0,0,0,0,0,0,0,0,0,"Really? Sugar-Free Gum Helps Prevent Cavities","Really? Sugar-Free Gum Helps Prevent Cavities Sugar-free gum may reduce cavities, but the effect may have to do with the increased salivary flow caused by chewing the product, not its additives.","Sugar-free gum may reduce cavities, but the effect may have to do with the increased salivary flow caused by chewing the product, not its additives.",33,42.42,3.03,0,0,0,0,0,0,3.03,9.09,15.15,12.12,0,9.09,6.06,3.03,9.09,3.03,3.03,3.03,0,0,3.03,0,0,0,9.09,9.09,0,0,0,0,33.33,3.03,9.09,0,6.06,0,3.03,6.06,9.09,9.09,0,0,0,12.12,3.03,0,0,9.09,6.06,6.06,0,0,3.03,6.06,0,0,6.06,0,0,0,0,0
582,NA,3,"Oh what? No sugar means you do not get cavities? Alright children, time to chew some sugar free gum and save your parents money at the dentist.","DP616","FACEBOOK",27,40.74,11.11,7.41,0,0,7.41,0,0,3.7,3.7,11.11,3.7,0,11.11,0,0,7.41,3.7,7.41,3.7,0,0,14.81,3.7,0,3.7,11.11,11.11,0,0,0,0,18.52,3.7,0,0,3.7,0,3.7,3.7,3.7,7.41,0,0,0,14.81,0,3.7,0,11.11,7.41,0,3.7,3.7,0,0,0,0,7.41,0,0,7.41,0,0,"Really? Sugar-Free Gum Helps Prevent Cavities","Really? Sugar-Free Gum Helps Prevent Cavities Sugar-free gum may reduce cavities, but the effect may have to do with the increased salivary flow caused by chewing the product, not its additives.","Sugar-free gum may reduce cavities, but the effect may have to do with the increased salivary flow caused by chewing the product, not its additives.",33,42.42,3.03,0,0,0,0,0,0,3.03,9.09,15.15,12.12,0,9.09,6.06,3.03,9.09,3.03,3.03,3.03,0,0,3.03,0,0,0,9.09,9.09,0,0,0,0,33.33,3.03,9.09,0,6.06,0,3.03,6.06,9.09,9.09,0,0,0,12.12,3.03,0,0,9.09,6.06,6.06,0,0,3.03,6.06,0,0,6.06,0,0,0,0,0
